x,y,z,cluster,body,severity
0.6256355,0.73277545,0.23172055,0.0,,0.0
0.54903686,0.16000311,0.59905756,0.0,,0.0
0.6779424,0.2229322,0.8013091,0.0,,0.0
0.71456873,0.35751155,0.34544393,0.0,,0.0
0.6508797,0.4623825,0.6409283,0.0,,0.0
0.7676794,0.33859655,0.43613434,0.0,,0.0
0.8352887,0.057176143,0.23715651,0.0,,0.0
0.5855129,0.7397403,0.23467855,0.0,,0.0
0.58199155,0.73353726,0.24059346,0.0,,0.0
0.6279293,0.74121207,0.24967556,0.0,,0.0
0.7889383,0.8004474,0.6223768,0.0,,0.0
0.6373892,0.38253015,0.034147143,0.0,,0.0
0.8206364,0.7508606,0.625623,0.0,,0.0
0.6344318,0.4735686,0.6273398,0.0,,0.0
0.8191032,0.050652936,0.20660801,0.0,,0.0
0.80994326,0.7770245,0.61579996,0.0,,0.0
0.79207695,0.06660389,0.23057179,0.0,,0.0
0.8118332,0.06659551,0.24460109,0.0,,0.0
0.6328043,0.70616966,0.20345445,0.0,,0.0
0.46494958,0.6747999,0.5531456,1.0,,50.0
0.59100163,0.743992,0.21066387,0.0,,0.0
0.65473175,0.7220491,0.22190852,0.0,,0.0
0.4339608,0.6748704,0.56515086,5.0,,75.0
0.59433717,0.7328319,0.21530515,0.0,,0.0
0.6555149,0.713425,0.19846405,0.0,,0.0
0.46341872,0.67982745,0.5405448,1.0,,50.0
0.3957483,0.55333036,0.84597206,0.0,,0.0
0.56970215,0.16481364,0.5112805,0.0,,0.0
0.40984473,0.5706922,0.8314463,0.0,,0.0
0.4061202,0.5664374,0.83505017,0.0,,0.0
0.6020486,0.7201619,0.23214959,0.0,,0.0
0.61188585,0.73850554,0.25188968,0.0,,0.0
0.5515079,0.15318985,0.5997881,0.0,,0.0
0.4565398,0.6757119,0.54759884,1.0,,50.0
0.7319365,0.3560638,0.3951211,0.0,,0.0
0.64792144,0.69600433,0.2063314,0.0,,0.0
0.62853783,0.5910919,0.8700575,0.0,,0.0
0.7937765,0.3286217,0.43824866,0.0,,0.0
0.6646391,0.47008014,0.63411605,0.0,,0.0
0.55799437,0.17913452,0.55223817,0.0,,0.0
0.87320495,0.46044645,0.7934229,0.0,,0.0
0.7893479,0.7958913,0.6178081,0.0,,0.0
0.574265,0.1673116,0.4793968,0.0,,0.0
0.43772292,0.67298627,0.5615928,5.0,,75.0
0.82763195,0.30452436,0.36845472,0.0,,0.0
0.75755334,0.33829936,0.4062277,0.0,,0.0
0.79624736,0.8044627,0.6284361,0.0,,0.0
0.40912896,0.24805266,0.79727554,0.0,,0.0
0.6806402,0.3688702,0.348642,0.0,,0.0
0.4301516,0.34674773,0.5423142,0.0,,0.0
0.80729693,0.3204843,0.4304732,0.0,,0.0
0.56134105,0.13096218,0.46904925,0.0,,0.0
0.78809005,0.32547253,0.45593166,0.0,,0.0
0.6594201,0.47676098,0.606787,0.0,,0.0
0.8636102,0.28413653,0.31466603,0.0,,0.0
0.15975706,0.18167996,0.43471777,0.0,,0.0
0.61076206,0.75089896,0.19954547,0.0,,0.0
0.8098533,0.055108715,0.21110865,0.0,,0.0
0.779953,0.3393983,0.44140783,0.0,,0.0
0.56014895,0.14018843,0.4949165,0.0,,0.0
0.47089994,0.37045103,0.8610831,0.0,,0.0
0.8269808,0.056998104,0.2360404,0.0,,0.0
0.7985027,0.8002571,0.6473984,0.0,,0.0
0.40493605,0.68333274,0.59202,0.0,,0.0
0.65588605,0.7268974,0.21660967,0.0,,0.0
0.83943886,0.27010056,0.38697386,0.0,,0.0
0.43620172,0.6781647,0.5636284,2.0,,56.25
0.20123044,0.523751,0.492108,0.0,,0.0
0.18279068,0.51683044,0.51082873,0.0,,0.0
0.634485,0.70791364,0.1977033,0.0,,0.0
0.64231235,0.73817426,0.22013804,0.0,,0.0
0.7899865,0.8093745,0.6451659,0.0,,0.0
0.43078685,0.67228884,0.56797636,5.0,,75.0
0.8218803,0.75232553,0.6220234,0.0,,0.0
0.18335478,0.51694864,0.510263,0.0,,0.0
0.86373556,0.28396627,0.31442568,0.0,,0.0
0.6105288,0.7260416,0.20272778,0.0,,0.0
0.781441,0.8021184,0.6198551,0.0,,0.0
0.75465685,0.34369817,0.39973703,0.0,,0.0
0.40967014,0.5704269,0.83161825,0.0,,0.0
0.43036896,0.3481576,0.5408939,0.0,,0.0
0.66535485,0.22409226,0.81047124,0.0,,0.0
0.56153065,0.1468117,0.49690694,0.0,,0.0
0.662735,0.3816316,0.028876606,0.0,,0.0
0.76998746,0.76657957,0.643341,0.0,,0.0
0.86398137,0.28396735,0.31418905,0.0,,0.0
0.62146896,0.70908576,0.22934704,0.0,,0.0
0.65755594,0.4739629,0.6371919,0.0,,0.0
0.8072271,0.32011706,0.4246501,0.0,,0.0
0.7267997,0.3542179,0.35485038,0.0,,0.0
0.6662461,0.46794847,0.643563,0.0,,0.0
0.4631785,0.66312844,0.55896455,0.0,,0.0
0.6498395,0.47147888,0.6307433,0.0,,0.0
0.6010065,0.74329776,0.20426267,0.0,,0.0
0.75833905,0.765449,0.6474814,0.0,,0.0
0.6101903,0.7178684,0.2230655,0.0,,0.0
0.5492539,0.1502895,0.6105268,0.0,,0.0
0.81877756,0.7450871,0.628632,0.0,,0.0
0.61488074,0.7274356,0.2038157,0.0,,0.0
0.64939964,0.6034961,0.88133734,0.0,,0.0
0.81071115,0.06538934,0.24323039,0.0,,0.0
0.6481522,0.73774886,0.19823925,0.0,,0.0
0.85237074,0.2505334,0.3919573,0.0,,0.0
0.83331054,0.30080843,0.36404493,0.0,,0.0
0.86546624,0.28414854,0.3124752,0.0,,0.0
0.8650484,0.28179973,0.31307378,0.0,,0.0
0.62485486,0.4625612,0.6445199,0.0,,0.0
0.8322461,0.05082837,0.22408065,0.0,,0.0
0.81070495,0.77884126,0.6178375,0.0,,0.0
0.66619164,0.4086273,0.0010069618,0.0,,0.0
0.7601326,0.34032717,0.40425816,0.0,,0.0
0.8035228,0.053023696,0.21082743,0.0,,0.0
0.46599683,0.67263734,0.51601666,0.0,,0.0
0.6231249,0.7148392,0.20118609,0.0,,0.0
0.57211053,0.73496115,0.23830597,0.0,,0.0
0.6315826,0.71811765,0.1980728,0.0,,0.0
0.80724806,0.32027027,0.43118203,0.0,,0.0
0.5708009,0.16803917,0.51208186,0.0,,0.0
0.63546497,0.7121511,0.22964028,0.0,,0.0
0.44037586,0.678505,0.5597488,5.0,,75.0
0.59317446,0.7266521,0.22643724,0.0,,0.0
0.5768672,0.34584174,0.060570396,0.0,,0.0
0.66489303,0.22341792,0.81222326,0.0,,0.0
0.6899954,0.36837307,0.34266445,0.0,,0.0
0.25093782,0.73412925,0.38512993,0.0,,0.0
0.652519,0.72828156,0.21957685,0.0,,0.0
0.40604728,0.2557386,0.8018645,0.0,,0.0
0.6573011,0.40183017,0.0051535964,0.0,,0.0
0.37454972,0.5292766,0.867394,0.0,,0.0
0.85254127,0.25029844,0.39196253,0.0,,0.0
0.7803332,0.06766118,0.22819535,0.0,,0.0
0.66616523,0.40850934,0.00027844473,0.0,,0.0
0.18294163,0.51695144,0.5106767,0.0,,0.0
0.6711623,0.22850157,0.8380845,0.0,,0.0
0.41320255,0.3203923,0.53539515,0.0,,0.0
0.61447763,0.7048731,0.21012865,0.0,,0.0
0.80656374,0.78795165,0.6226542,0.0,,0.0
0.5990483,0.75726324,0.2159471,0.0,,0.0
0.566705,0.16100034,0.5052552,0.0,,0.0
0.6482918,0.7024985,0.20236023,0.0,,0.0
0.60015666,0.7486046,0.24666166,0.0,,0.0
0.56787,0.16271089,0.5096588,0.0,,0.0
0.54983485,0.1598102,0.5996887,0.0,,0.0
0.0978436,0.43655547,0.38686192,0.0,,0.0
0.81588876,0.060444266,0.2359918,0.0,,0.0
0.38898018,0.713579,0.611721,6.0,,81.25
0.4074497,0.32044402,0.5300582,0.0,,0.0
0.44033873,0.6774266,0.55974466,5.0,,75.0
0.7819525,0.8086223,0.6248683,0.0,,0.0
0.4509224,0.60606927,0.5123445,0.0,,0.0
0.82761216,0.30697063,0.37378395,0.0,,0.0
0.5625213,0.15056676,0.49586543,0.0,,0.0
0.49126208,0.8367849,0.47094852,4.0,,68.75
0.8525357,0.25030375,0.39199504,0.0,,0.0
0.7631989,0.7640334,0.6465627,0.0,,0.0
0.4109643,0.3285353,0.5446567,0.0,,0.0
0.775414,0.31668797,0.43794245,0.0,,0.0
0.6211333,0.73453885,0.2527002,0.0,,0.0
0.6167712,0.7386772,0.21189827,0.0,,0.0
0.5616252,0.1443428,0.49505505,0.0,,0.0
0.7321504,0.7557253,0.6561467,0.0,,0.0
0.66495264,0.47766453,0.6251121,0.0,,0.0
0.5810273,0.7474443,0.24471274,0.0,,0.0
0.6834016,0.36961162,0.34874696,0.0,,0.0
0.8161934,0.05133659,0.22132239,0.0,,0.0
0.5611052,0.13225058,0.4713713,0.0,,0.0
0.5442209,0.17561324,0.6323011,0.0,,0.0
0.39911467,0.3239844,0.5210208,0.0,,0.0
0.40853342,0.33912697,0.52462924,0.0,,0.0
0.68069315,0.4713591,0.6430201,0.0,,0.0
0.56628925,0.14710782,0.4966596,0.0,,0.0
0.7748566,0.3246542,0.44495502,0.0,,0.0
0.4042856,0.68374693,0.59271497,0.0,,0.0
0.73288256,0.7560636,0.6558404,0.0,,0.0
0.1843185,0.5170269,0.50928473,0.0,,0.0
0.6595852,0.41233122,0.019075485,0.0,,0.0
0.46095046,0.37378964,0.89862436,0.0,,0.0
0.711649,0.35591182,0.3324982,0.0,,0.0
0.654064,0.7261837,0.2260229,0.0,,0.0
0.6407471,0.47486904,0.6188747,0.0,,0.0
0.59937125,0.7262005,0.22355038,0.0,,0.0
0.40723386,0.31985405,0.52847296,0.0,,0.0
0.86148274,0.28347287,0.31754193,0.0,,0.0
0.57245404,0.15136029,0.47114658,0.0,,0.0
0.4072369,0.32025364,0.52828765,0.0,,0.0
0.43142876,0.34764886,0.5425021,0.0,,0.0
0.62451166,0.45646143,0.63741577,0.0,,0.0
0.6092837,0.72913015,0.20594184,0.0,,0.0
0.36277533,0.5158645,0.88057995,0.0,,0.0
0.79214394,0.057320513,0.23168714,0.0,,0.0
0.56907636,0.16900666,0.50526005,0.0,,0.0
0.63556874,0.45991963,0.6480681,0.0,,0.0
0.55740845,0.13249223,0.48035517,0.0,,0.0
0.5539286,0.63274777,0.99913234,0.0,,0.0
0.43969747,0.6784991,0.56022555,5.0,,75.0
0.47875836,0.66627085,0.4987674,6.0,,81.25
0.66462404,0.4719394,0.63093615,0.0,,0.0
0.38519782,0.71715146,0.61133134,5.0,,75.0
0.779755,0.33446562,0.41566053,0.0,,0.0
0.46794,0.6719891,0.51299304,0.0,,0.0
0.60851,0.75810516,0.22118732,0.0,,0.0
0.8618755,0.44864786,0.7821866,0.0,,0.0
0.49094525,0.3621359,0.8557775,0.0,,0.0
0.5914386,0.21921003,0.52066875,0.0,,0.0
0.6879628,0.36872393,0.34538975,0.0,,0.0
0.597898,0.35736188,0.05303805,0.0,,0.0
0.811977,0.31550258,0.40545553,0.0,,0.0
0.62644655,0.5896109,0.8686989,0.0,,0.0
0.5508727,0.15428665,0.5985165,0.0,,0.0
0.5783786,0.18694955,0.48689535,0.0,,0.0
0.78910303,0.074407,0.2471913,0.0,,0.0
0.69654995,0.36287734,0.3507945,0.0,,0.0
0.587993,0.35135984,0.054804593,0.0,,0.0
0.84856904,0.29274452,0.35643727,0.0,,0.0
0.40508994,0.33546323,0.52178204,0.0,,0.0
0.58576536,0.34367013,0.06291674,0.0,,0.0
0.63279873,0.72679883,0.19118026,0.0,,0.0
0.6313665,0.5931237,0.87192756,0.0,,0.0
0.08307237,0.43180713,0.35265285,0.0,,0.0
0.57946455,0.3488977,0.06446508,0.0,,0.0
0.80880034,0.3179334,0.4093538,0.0,,0.0
0.6574853,0.41474465,0.018892802,0.0,,0.0
0.6298129,0.7524872,0.2168712,0.0,,0.0
0.78777915,0.79712963,0.63254786,0.0,,0.0
0.8474693,0.29480985,0.3560752,0.0,,0.0
0.79763126,0.31896904,0.4614798,0.0,,0.0
0.6099376,0.75976235,0.21966927,0.0,,0.0
0.62641466,0.7294968,0.2218799,0.0,,0.0
0.788217,0.066415496,0.2218742,0.0,,0.0
0.71907514,0.35164395,0.37358552,0.0,,0.0
0.42132777,0.33612776,0.5451854,0.0,,0.0
0.42783427,0.35191032,0.53338736,0.0,,0.0
0.82487446,0.0499684,0.20675014,0.0,,0.0
0.4084536,0.3311907,0.537211,0.0,,0.0
0.38477325,0.7171359,0.61021316,0.0,,0.0
0.80181664,0.3192819,0.45437253,0.0,,0.0
0.3909198,0.7212926,0.62099403,0.0,,0.0
0.62680167,0.74315786,0.25542054,0.0,,0.0
0.4625056,0.6774997,0.54402137,1.0,,50.0
0.79038143,0.7779992,0.62301844,0.0,,0.0
0.8141742,0.06799476,0.23780727,0.0,,0.0
0.7369228,0.3468004,0.3564663,0.0,,0.0
0.25071695,0.7343367,0.38533664,0.0,,0.0
0.4147985,0.34548944,0.5283142,0.0,,0.0
0.6493072,0.6034702,0.881322,0.0,,0.0
0.6668875,0.19250166,0.8247505,0.0,,0.0
0.81094676,0.31584513,0.40728158,0.0,,0.0
0.5431092,0.16817048,0.6350138,0.0,,0.0
0.6106452,0.72078085,0.23040584,0.0,,0.0
0.77459496,0.7657432,0.64217454,0.0,,0.0
0.43932262,0.6774955,0.56064457,5.0,,75.0
0.47705635,0.3559017,0.84471196,0.0,,0.0
0.15714695,0.17907125,0.43210042,0.0,,0.0
0.8184355,0.7430113,0.62946874,0.0,,0.0
0.7933593,0.055614896,0.22476883,0.0,,0.0
0.37924805,0.5336441,0.86325246,0.0,,0.0
0.73503584,0.35701436,0.38025096,0.0,,0.0
0.667313,0.19278815,0.8248446,0.0,,0.0
0.73245984,0.35766712,0.38100114,0.0,,0.0
0.4153255,0.34699014,0.5280137,0.0,,0.0
0.7815342,0.07629654,0.2377807,0.0,,0.0
0.642565,0.47145516,0.6284132,0.0,,0.0
0.6242166,0.7334511,0.23348075,0.0,,0.0
0.42945552,0.34597892,0.5395608,0.0,,0.0
0.46492696,0.6734819,0.5173865,6.0,,81.25
0.46402815,0.37080982,0.9015788,0.0,,0.0
0.6368478,0.5955388,0.8734697,0.0,,0.0
0.7735528,0.33178866,0.44441888,0.0,,0.0
0.6383933,0.70270216,0.20976157,0.0,,0.0
0.7437317,0.35104257,0.37366506,0.0,,0.0
0.7859374,0.76513773,0.63796633,0.0,,0.0
0.6797041,0.473633,0.64130783,0.0,,0.0
0.6620098,0.22575012,0.8149582,0.0,,0.0
0.5999804,0.3593555,0.05169006,0.0,,0.0
0.79417956,0.32533762,0.45616466,0.0,,0.0
0.6857965,0.3653289,0.3427244,0.0,,0.0
0.42191178,0.32474905,0.54049385,0.0,,0.0
0.85551256,0.4418842,0.77555287,0.0,,0.0
0.5725954,0.16169101,0.4766781,0.0,,0.0
0.54852146,0.15717123,0.6221482,0.0,,0.0
0.6605246,0.47643656,0.60779166,0.0,,0.0
0.772024,0.06974001,0.23040962,0.0,,0.0
0.6630653,0.47691566,0.6268346,0.0,,0.0
0.6673015,0.384107,0.02468266,0.0,,0.0
0.3991256,0.32411614,0.52054435,0.0,,0.0
0.6699736,0.42257738,0.024020564,0.0,,0.0
0.8031987,0.78645045,0.631983,0.0,,0.0
0.8091493,0.31877026,0.43138397,0.0,,0.0
0.8558109,0.4421679,0.7758348,0.0,,0.0
0.80547124,0.797338,0.6343336,0.0,,0.0
0.81780493,0.7688818,0.61821944,0.0,,0.0
0.43010077,0.35229427,0.53906107,0.0,,0.0
0.6598775,0.47625485,0.6086659,0.0,,0.0
0.46694922,0.6718107,0.5150285,0.0,,0.0
0.7815725,0.33990422,0.43972993,0.0,,0.0
0.77375835,0.065871336,0.22692111,0.0,,0.0
0.58789146,0.34392765,0.057154853,0.0,,0.0
0.7888596,0.8160667,0.6337514,0.0,,0.0
0.78561366,0.81588656,0.63052505,0.0,,0.0
0.77881056,0.070815705,0.22911082,0.0,,0.0
0.5405546,0.17237933,0.6306663,0.0,,0.0
0.7859925,0.812361,0.6377502,0.0,,0.0
0.60793126,0.750098,0.1992917,0.0,,0.0
0.5762391,0.18386182,0.48895213,0.0,,0.0
0.69262093,0.36707434,0.35405186,0.0,,0.0
0.5692509,0.16764128,0.4832111,0.0,,0.0
0.25193766,0.7330568,0.3840484,0.0,,0.0
0.84764093,0.29222634,0.35777658,0.0,,0.0
0.542999,0.16654313,0.6385591,0.0,,0.0
0.45221362,0.6072763,0.51361084,0.0,,0.0
0.6396834,0.7400756,0.20354901,0.0,,0.0
0.41173175,0.3293496,0.54502606,0.0,,0.0
0.39693666,0.712971,0.62078637,6.0,,81.25
0.40674952,0.56708336,0.83443314,0.0,,0.0
0.64725393,0.74004185,0.23348635,0.0,,0.0
0.8651812,0.28199774,0.3129626,0.0,,0.0
0.78559834,0.81537396,0.6321001,0.0,,0.0
0.5843314,0.34298941,0.06079136,0.0,,0.0
0.8105262,0.317068,0.43327692,0.0,,0.0
0.57806563,0.18402058,0.51730466,0.0,,0.0
0.80203223,0.320063,0.45408297,0.0,,0.0
0.70428395,0.35489672,0.3314039,0.0,,0.0
0.82559407,0.04803672,0.21193317,0.0,,0.0
0.8237546,0.768136,0.6184572,0.0,,0.0
0.775358,0.3311809,0.4473325,0.0,,0.0
0.58391577,0.2107955,0.51884013,0.0,,0.0
0.8153508,0.7449832,0.6301247,5.0,,75.0
0.74716574,0.3406895,0.35788292,0.0,,0.0
0.73803777,0.35221884,0.4021445,0.0,,0.0
0.39628977,0.70041406,0.60626477,0.0,,0.0
0.6320035,0.7039473,0.22910726,0.0,,0.0
0.776551,0.0741421,0.23367548,0.0,,0.0
0.40498373,0.5650777,0.8361876,0.0,,0.0
0.5735318,0.16842823,0.48044357,0.0,,0.0
0.6413681,0.46314916,0.6447246,0.0,,0.0
0.4382044,0.67899984,0.56188756,5.0,,75.0
0.4046867,0.6836077,0.59234506,0.0,,0.0
0.6218996,0.71567845,0.23099674,0.0,,0.0
0.8394986,0.26981285,0.38704282,0.0,,0.0
0.77587867,0.06558903,0.22584616,0.0,,0.0
0.3892198,0.72307193,0.62174445,6.0,,81.25
0.8530689,0.43936324,0.77305555,0.0,,0.0
0.46585009,0.36889133,0.9040265,0.0,,0.0
0.4266475,0.35621038,0.533707,0.0,,0.0
0.66304034,0.38122723,0.029038839,0.0,,0.0
0.57922,0.34892535,0.056220125,0.0,,0.0
0.7463326,0.34826002,0.40604857,0.0,,0.0
0.8048238,0.066144265,0.23714499,0.0,,0.0
0.64416265,0.7462909,0.23514554,0.0,,0.0
0.075961925,0.43022054,0.33861122,0.0,,0.0
0.61801463,0.7449131,0.25860852,0.0,,0.0
0.61186564,0.70566106,0.21677478,0.0,,0.0
0.7580933,0.34123793,0.40274557,0.0,,0.0
0.7977611,0.32158083,0.45800784,0.0,,0.0
0.80002475,0.05359554,0.2148008,0.0,,0.0
0.57416964,0.17982946,0.508977,0.0,,0.0
0.40859663,0.24951513,0.79835564,0.0,,0.0
0.6885779,0.364299,0.33766636,0.0,,0.0
0.59566295,0.7400318,0.20824005,0.0,,0.0
0.6654536,0.47288978,0.6272585,0.0,,0.0
0.5595823,0.13798584,0.49101543,0.0,,0.0
0.8286486,0.052282907,0.22027545,0.0,,0.0
0.47751173,0.3560361,0.8450067,0.0,,0.0
0.84547657,0.29041103,0.36043337,0.0,,0.0
0.63979095,0.46103016,0.64585567,0.0,,0.0
0.40920424,0.5699208,0.8320526,0.0,,0.0
0.80420107,0.31672263,0.4501786,0.0,,0.0
0.4160228,0.32771832,0.53607446,0.0,,0.0
0.67099607,0.41564462,0.015655156,0.0,,0.0
0.6244347,0.45751488,0.63459224,0.0,,0.0
0.46578,0.6728392,0.51622117,1.0,,50.0
0.54438746,0.15837294,0.63543797,0.0,,0.0
0.7435474,0.34921417,0.41161376,0.0,,0.0
0.80879045,0.7529809,0.63404757,0.0,,0.0
0.5672998,0.18710394,0.511594,0.0,,0.0
0.6041787,0.75777215,0.22169329,0.0,,0.0
0.087745085,0.43257278,0.3658453,0.0,,0.0
0.64828074,0.46095476,0.6488217,0.0,,0.0
0.6109473,0.72229445,0.23048809,0.0,,0.0
0.47944555,0.6656066,0.49808386,0.0,,0.0
0.79638225,0.32795504,0.43532792,0.0,,0.0
0.5606701,0.13370934,0.48336715,0.0,,0.0
0.5691726,0.14949112,0.49744195,0.0,,0.0
0.5615682,0.15343331,0.47434884,0.0,,0.0
0.69907653,0.35678202,0.33174917,0.0,,0.0
0.77132064,0.06677775,0.22822854,0.0,,0.0
0.6417926,0.5995839,0.87764025,0.0,,0.0
0.67505586,0.4785824,0.62885255,0.0,,0.0
0.6224761,0.7272125,0.24868357,0.0,,0.0
0.5920413,0.21353893,0.5079058,0.0,,0.0
0.7851887,0.77473295,0.631794,0.0,,0.0
0.6656559,0.22396128,0.81014,0.0,,0.0
0.67673504,0.22341888,0.8013651,0.0,,0.0
0.40521425,0.32493833,0.5301604,0.0,,0.0
0.7833201,0.33816627,0.43286836,0.0,,0.0
0.42882696,0.67320895,0.57000566,5.0,,75.0
0.25134078,0.733712,0.3847122,0.0,,0.0
0.42156538,0.32381472,0.5397749,0.0,,0.0
0.5749058,0.18085892,0.508553,0.0,,0.0
0.65888715,0.7041002,0.20183608,0.0,,0.0
0.42076704,0.33446833,0.52508897,0.0,,0.0
0.8106801,0.31703722,0.43513015,0.0,,0.0
0.80618936,0.053914476,0.21246362,0.0,,0.0
0.40098462,0.24852853,0.7945343,0.0,,0.0
0.4857292,0.8465767,0.47848666,3.0,,62.5
0.4665387,0.6722047,0.51559687,6.0,,81.25
0.5844795,0.34089574,0.058834147,0.0,,0.0
0.4857387,0.8465623,0.47847423,1.0,,50.0
0.47888842,0.66620636,0.49858895,0.0,,0.0
0.65570766,0.7067177,0.20621747,0.0,,0.0
0.7898587,0.3265519,0.45362276,0.0,,0.0
0.62520146,0.7354314,0.20413694,0.0,,0.0
0.57351047,0.15881139,0.47656226,0.0,,0.0
0.7817843,0.3402063,0.4344598,0.0,,0.0
0.7580836,0.34192356,0.40019122,0.0,,0.0
0.6219136,0.75523204,0.21376413,0.0,,0.0
0.66426426,0.38179597,0.027645461,0.0,,0.0
0.46505025,0.37228405,0.85163623,0.0,,0.0
0.6350233,0.7189693,0.22579694,0.0,,0.0
0.5626084,0.1303062,0.47450745,0.0,,0.0
0.4163655,0.5778324,0.82533884,0.0,,0.0
0.8627703,0.4496819,0.78319573,0.0,,0.0
0.66538554,0.22334798,0.8112448,0.0,,0.0
0.46737757,0.3688852,0.8491206,0.0,,0.0
0.85983706,0.4465992,0.78018594,0.0,,0.0
0.42966282,0.6731912,0.5691309,0.0,,0.0
0.6471434,0.41150594,0.055166386,0.0,,0.0
0.77811533,0.3230171,0.4462563,0.0,,0.0
0.49124524,0.836763,0.47099158,5.0,,75.0
0.55168116,0.15262596,0.59942365,0.0,,0.0
0.77414393,0.76837176,0.6401347,0.0,,0.0
0.6496686,0.7351478,0.23499358,0.0,,0.0
0.6105262,0.7380251,0.25408903,0.0,,0.0
0.6677919,0.38549557,0.02404043,0.0,,0.0
0.56659275,0.16276991,0.47913197,0.0,,0.0
0.7631684,0.34175926,0.4100407,0.0,,0.0
0.57703805,0.35396338,0.065206304,0.0,,0.0
0.60712725,0.7497257,0.22020723,0.0,,0.0
0.86622447,0.4531538,0.7865605,0.0,,0.0
0.7812083,0.81395835,0.6317748,0.0,,0.0
0.6690505,0.47571597,0.62230605,0.0,,0.0
0.66641766,0.19368841,0.82408077,0.0,,0.0
0.5950744,0.71182275,0.22015405,0.0,,0.0
0.40842813,0.32072392,0.5301195,0.0,,0.0
0.60766685,0.7493262,0.22012281,0.0,,0.0
0.3943947,0.71211886,0.6180049,1.0,,50.0
0.6443009,0.7362533,0.21961917,0.0,,0.0
0.6329984,0.7016278,0.22821751,0.0,,0.0
0.77166533,0.068049036,0.22869316,0.0,,0.0
0.5735197,0.17572512,0.51418626,0.0,,0.0
0.6661353,0.469051,0.6461046,0.0,,0.0
0.42597622,0.34131926,0.54537606,0.0,,0.0
0.62782526,0.7423279,0.25450003,0.0,,0.0
0.5416484,0.17201611,0.63587266,0.0,,0.0
0.5812171,0.74814546,0.24494001,0.0,,0.0
0.6447817,0.46139142,0.64660007,0.0,,0.0
0.82167625,0.75166434,0.6241972,0.0,,0.0
0.7055022,0.35252026,0.333826,0.0,,0.0
0.7380108,0.35534978,0.36344862,0.0,,0.0
0.58283013,0.19823891,0.50902414,0.0,,0.0
0.64318544,0.7502951,0.2230167,0.0,,0.0
0.8022672,0.7806248,0.61469483,0.0,,0.0
0.7560225,0.34102827,0.39818963,0.0,,0.0
0.78267705,0.81126547,0.6356172,0.0,,0.0
0.5861978,0.20017225,0.49908024,0.0,,0.0
0.5825771,0.73389125,0.24979194,0.0,,0.0
0.08576161,0.43394473,0.35954684,0.0,,0.0
0.62502545,0.45748615,0.6390011,0.0,,0.0
0.40813696,0.24931112,0.7968867,0.0,,0.0
0.6564159,0.415074,0.019608466,0.0,,0.0
0.19679208,0.52088326,0.4966035,0.0,,0.0
0.7822,0.81568617,0.636407,0.0,,0.0
0.3668404,0.52027285,0.8761997,0.0,,0.0
0.54897153,0.15551743,0.6222749,0.0,,0.0
0.38373885,0.719111,0.6109691,6.0,,81.25
0.6665697,0.40887526,0.00075144705,0.0,,0.0
0.80415833,0.07496827,0.23991373,0.0,,0.0
0.7773928,0.069358334,0.22754134,0.0,,0.0
0.7175508,0.35761154,0.38380054,0.0,,0.0
0.58366144,0.211311,0.51834863,0.0,,0.0
0.3796513,0.53307235,0.86382765,0.0,,0.0
0.5727079,0.73918295,0.22958577,0.0,,0.0
0.8625979,0.2818402,0.31597993,0.0,,0.0
0.7976172,0.8006591,0.64927983,0.0,,0.0
0.65328324,0.7319893,0.20492129,0.0,,0.0
0.6519134,0.72661227,0.23397553,0.0,,0.0
0.74714154,0.34070984,0.35706204,0.0,,0.0
0.65725374,0.41555318,0.018875243,0.0,,0.0
0.66957873,0.23130111,0.840789,0.0,,0.0
0.6359776,0.38094407,0.03742228,0.0,,0.0
0.45213214,0.6071748,0.5135228,0.0,,0.0
0.60875356,0.7184942,0.22325265,0.0,,0.0
0.63091075,0.37816703,0.03941907,0.0,,0.0
0.544916,0.15197234,0.6135835,0.0,,0.0
0.08077595,0.43111855,0.34770083,0.0,,0.0
0.6320883,0.7129548,0.19570725,0.0,,0.0
0.38400993,0.71902615,0.61144173,0.0,,0.0
0.38260818,0.7269526,0.6203687,6.0,,81.25
0.8028235,0.7933625,0.6465206,0.0,,0.0
0.80337673,0.7809026,0.63211817,0.0,,0.0
0.7840525,0.3271495,0.453562,0.0,,0.0
0.61757994,0.75244004,0.20567194,0.0,,0.0
0.4294455,0.35337794,0.5383124,0.0,,0.0
0.6381655,0.5969028,0.8747342,0.0,,0.0
0.57496005,0.1822967,0.48972765,0.0,,0.0
0.74977446,0.3464007,0.41359437,0.0,,0.0
0.66242415,0.22587368,0.8146574,0.0,,0.0
0.7645919,0.76729465,0.645339,0.0,,0.0
0.66619587,0.46927816,0.64959425,0.0,,0.0
0.41330364,0.57448167,0.82817066,0.0,,0.0
0.6585927,0.46556908,0.6491027,0.0,,0.0
0.64202,0.7437138,0.21899223,0.0,,0.0
0.62458533,0.4556626,0.63682204,0.0,,0.0
0.62383264,0.46224344,0.62586355,0.0,,0.0
0.56130177,0.1323167,0.47044602,0.0,,0.0
0.81371415,0.77624786,0.6189687,0.0,,0.0
0.77739835,0.80545646,0.63009906,0.0,,0.0
0.7997765,0.798344,0.6483473,0.0,,0.0
0.83946383,0.27042004,0.386404,0.0,,0.0
0.6705755,0.40192935,0.018384205,0.0,,0.0
